city,country,admin_name,capital,population,id
OtsegoUnited States,Minnesota,18113.0,1840008899
OtsegoUnited States,Michigan,11852.0,1840003111
KelownaCanada,British Columbia,142146.0,1124080626
MissionUnited States,Texas,84331.0,1840021026
MissionCanada,British Columbia,38833.0,1124502601
MissionUnited States,Kansas,9911.0,1840003831
CambridgeCanada,Ontario,129920.0,1124113576
CambridgeUnited States,Massachusetts,118927.0,1840000429
CambridgeUnited Kingdom,Cambridgeshire,66.0,1826229713
CambridgeNew Zealand,Waikato,20500.0,1554000848
CambridgeUnited States,Minnesota,16143.0,1840006692
CambridgeUnited States,Ohio,14736.0,1840007259
CambridgeUnited States,Maryland,14178.0,1840006165
ShermanUnited States,Texas,70704.0,1840021953
HopkinsUnited States,Minnesota,18468.0,1840006749
ChesapeakeUnited States,Virginia,244835.0,1840003874
Green BayUnited States,Wisconsin,207557.0,1840002344
TsurugashimaJapan,Saitama,70067.0,1392196288
AlbanyUnited States,New York,admin,586383.0,1840000417
AlbanyUnited States,California,19696.0,1840028140
AlbanyUnited States,Georgia,89217.0,1840013864
AlbanyUnited States,Oregon,62880.0,1840018605
AlbanyAustralia,Western Australia,34205.0,1036047365
JolietUnited States,Illinois,147344.0,1840008192
RochesterUnited States,New York,703952.0,1840000373
RochesterUnited States,Minnesota,119942.0,1840008987
RochesterUnited Kingdom,Medway,62982.0,1826559634
RochesterUnited States,New Hampshire,31526.0,1840002809
RochesterUnited States,Michigan,13296.0,1840002428
RochesterUnited States,Indiana,7046.0,1840009329
RochesterUnited States,Massachusetts,5580.0,1840053575
NanuetUnited States,New York,17517.0,1840004963
Busan"Korea, South",Busan,admin,3453198.0,1410601465
MersinTurkey,Mersin,admin,1814468.0,1792520282
CanterburyUnited Kingdom,Kent,55240.0,1826094061
CanterburyUnited States,Connecticut,5069.0,1840034278
North MerrickUnited States,New York,12170.0,1840005242
BettendorfUnited States,Iowa,36543.0,1840007079
KasselGermany,Hesse,minor,289924.0,1276791686
Suncheon"Korea, South",Jeonnam,minor,265390.0,1410109654
Pleasant PrairieUnited States,Wisconsin,21034.0,1840003163
George TownCayman Islands,primary,27704.0,1136159124
George TownMalaysia,Pulau Pinang,admin,708127.0,1458236750
HampshireUnited States,Illinois,6251.0,1840011343
MenifeeUnited States,California,94756.0,1840022903
RichardsonUnited States,Texas,121323.0,1840020710
MiddletownUnited States,New York,58592.0,1840000585
MiddletownUnited States,Ohio,97730.0,1840003804
MiddletownUnited States,New Jersey,65336.0,1840081835
MiddletownUnited States,Connecticut,46258.0,1840004844
MiddletownUnited States,Pennsylvania,45117.0,1840152880
MiddletownUnited States,Delaware,35695.0,1840005581
MiddletownUnited States,Rhode Island,16018.0,1840066121
MiddletownUnited States,Pennsylvania,15969.0,1840152839
MiddletownUnited States,Pennsylvania,9594.0,1840001291
MiddletownUnited States,Kentucky,7877.0,1840014295
MiddletownUnited States,Pennsylvania,7212.0,1840145547
Clifton ParkUnited States,New York,36663.0,1840057994
BelvidereUnited States,Illinois,25143.0,1840006971
BeloitUnited States,Wisconsin,63762.0,1840002471
NaplesItaly,Campania,admin,966144.0,1380646673
NaplesUnited States,Florida,22088.0,1840015131
TottoriJapan,Tottori,187323.0,1392416969
ThessalonikiGreece,Kentrikí Makedonía,admin,315196.0,1300397999
VictorUnited States,New York,14877.0,1840004414
Los AlamitosUnited States,California,11399.0,1840020579
StanwoodUnited States,Washington,7354.0,1840021079
RialtoUnited States,California,103526.0,1840020407
ExmouthUnited Kingdom,Devon,34432.0,1826008044
ExmouthAustralia,Western Australia,2486.0,1036006022
HopkinsvilleUnited States,Kentucky,31569.0,1840014399
KingsburgUnited States,California,12108.0,1840020325
TuckerUnited States,Georgia,36395.0,1840013701
SuffernUnited States,New York,11007.0,1840004987
Campbell RiverCanada,British Columbia,35138.0,1124851971
Cold SpringUnited States,Kentucky,6571.0,1840014257
LiegeBelgium,Wallonia,minor,197885.0,1056513284
Loma LindaUnited States,California,24482.0,1840020406
BellaireUnited States,Texas,18971.0,1840019617
SongkhlaThailand,Songkhla,admin,63834.0,1764543650
WilliamstonUnited States,Michigan,6498.0,1840000420
WilliamstonUnited States,North Carolina,5202.0,1840016206
CourtenayCanada,British Columbia,25599.0,1124324905
Blue SpringsUnited States,Missouri,55829.0,1840007396
North Las VegasUnited States,Nevada,251974.0,1840020363
TorrelodonesSpain,Madrid,23902.0,1724434250
FernleyUnited States,Nevada,21476.0,1840020214
BatangasPhilippines,Batangas,admin,329874.0,1608417616
Broken ArrowUnited States,Oklahoma,110198.0,1840019059
WestwoodUnited States,Massachusetts,16136.0,1840053561
WestwoodUnited States,New Jersey,11078.0,1840000923
WestwoodUnited States,Michigan,9271.0,1840006978
WiltonUnited States,Connecticut,18463.0,1840045106
WiltonUnited States,New York,16877.0,1840058618
WiltonUnited States,California,5665.0,1840018848
AshwaubenonUnited States,Wisconsin,17161.0,1840002342
BohemiaUnited States,New York,9262.0,1840005020
Redondo BeachUnited States,California,66749.0,1840020509
Calumet CityUnited States,Illinois,35913.0,1840007023
PrincetonUnited States,Florida,32299.0,1840014248
PrincetonUnited States,New Jersey,31187.0,1840001381
PrincetonUnited States,Texas,13894.0,1840020663
PrincetonUnited States,Indiana,8733.0,1840009801
PrincetonUnited States,Illinois,7840.0,1840009276
PrincetonUnited States,Kentucky,6115.0,1840014382
PrincetonUnited States,West Virginia,5675.0,1840006402
BellevueUnited States,Washington,148164.0,1840018417
BellevueUnited States,Pennsylvania,8036.0,1840001203
BellevueUnited States,Kentucky,5721.0,1840013164
BellevueUnited States,Nebraska,53544.0,1840007142
BellevueUnited States,Wisconsin,15944.0,1840000308
BellevueUnited States,Ohio,8094.0,1840000654
MaidstoneUnited Kingdom,Kent,113137.0,1826000009
KnightdaleUnited States,North Carolina,17843.0,1840016194
Thousand OaksUnited States,California,215029.0,1840021844
MorgantownUnited States,West Virginia,72458.0,1840005647
Cathedral CityUnited States,California,55007.0,1840019293
BuckeyeUnited States,Arizona,79620.0,1840021939
EdmondsUnited States,Washington,42605.0,1840037645
BurkeUnited States,Virginia,42806.0,1840006014
Key WestUnited States,Florida,31401.0,1840015161
HesperiaUnited States,California,95750.0,1840020404
SummervilleUnited States,South Carolina,52549.0,1840016886
SummervilleUnited States,Georgia,10331.0,1840015554
FountainUnited States,Colorado,30735.0,1840020236
MinookaUnited States,Illinois,11397.0,1840011618
Federal WayUnited States,Washington,96289.0,1840019826
LeedsUnited Kingdom,Leeds,1901934.0,1826343963
LeedsUnited States,Alabama,12040.0,1840005106
CookevilleUnited States,Tennessee,50408.0,1840014470
SwanseaUnited States,Massachusetts,16567.0,1840053663
SwanseaUnited States,Illinois,13350.0,1840012880
RockledgeUnited States,Florida,28227.0,1840015095
BratislavaSlovakia,Bratislavský,primary,429564.0,1703195001
PrestwickUnited Kingdom,South Ayrshire,14750.0,1826710421
ManalapanUnited States,New Jersey,39702.0,1840081648
Mills RiverUnited States,North Carolina,7406.0,1840016370
IcaPeru,Ica,admin,282407.0,1604607907
ShepherdsvilleUnited States,Kentucky,12442.0,1840015214
DurangoMexico,Durango,admin,654876.0,1484854616
DurangoSpain,Basque Country,30118.0,1724494232
DurangoUnited States,Colorado,20203.0,1840018929
Slippery RockUnited States,Pennsylvania,6541.0,1840000874
Marikina CityPhilippines,Marikina,admin,450741.0,1608000077
Long BeachUnited States,California,462628.0,1840020490
Long BeachUnited States,New York,33454.0,1840000988
Long BeachUnited States,Mississippi,16023.0,1840015914
AlabasterUnited States,Alabama,33487.0,1840013756
ElginUnited States,Illinois,110849.0,1840008134
ElginUnited Kingdom,Moray,24320.0,1826386055
ElginUnited States,Texas,12733.0,1840020903
QuezonPhilippines,Bukidnon,104116.0,1608600962
QuezonPhilippines,Palawan,60980.0,1608588871
QuezonPhilippines,Nueva Ecija,40592.0,1608944332
QuezonPhilippines,Isabela,25860.0,1608313013
QuezonPhilippines,Nueva Vizcaya,21056.0,1608056116
QuezonPhilippines,Quezon,15228.0,1608656453
SmithtownUnited States,New York,116669.0,1840058498
AnacortesUnited States,Washington,18563.0,1840018366
San RamonUnited States,California,75995.0,1840021530
San RamonPeru,Junín,14708.0,1604957373
San RamonUruguay,Canelones,7133.0,1858512396
San RamonBolivia,El Beni,6490.0,1068370064
Palm DesertUnited States,California,53275.0,1840020555
GlenvilleUnited States,New York,29292.0,1840058129
DartmouthUnited States,Massachusetts,34204.0,1840070232
DartmouthUnited Kingdom,Devon,5064.0,1826002814
KumamotoJapan,Kumamoto,admin,738567.0,1392106283
FairfieldUnited States,California,148683.0,1840020253
FairfieldUnited States,Connecticut,61740.0,1840034686
FairfieldUnited States,Ohio,42558.0,1840003802
FairfieldUnited States,Iowa,11367.0,1840000887
FairfieldUnited States,Alabama,10568.0,1840001883
FairfieldUnited States,New Jersey,7486.0,1840073255
FairfieldUnited States,Maine,6557.0,1840052816
CupertinoUnited States,California,59276.0,1840018950
SzczecinPoland,Zachodniopomorskie,admin,403833.0,1616256546
Apache JunctionUnited States,Arizona,42571.0,1840019365
Franklin SquareUnited States,New York,32055.0,1840005256
TooeleUnited States,Utah,36015.0,1840021356
MedfieldUnited States,Massachusetts,12841.0,1840053552
MalagaSpain,Andalusia,minor,967250.0,1724397372
Angeles CityPhilippines,Angeles,admin,411634.0,1608036027
KingmanUnited States,Arizona,46524.0,1840021043
SummitUnited States,Illinois,11116.0,1840011329
SummitUnited States,New Jersey,21897.0,1840000999
SummitUnited States,Washington,8946.0,1840018456
SummitUnited States,Pennsylvania,7033.0,1840143177
SummitUnited States,Wisconsin,5041.0,1840072793
MansfieldUnited Kingdom,Nottinghamshire,106556.0,1826359576
MansfieldUnited States,Ohio,73326.0,1840000960
MansfieldUnited States,Texas,72419.0,1840020702
MansfieldUnited States,Connecticut,25799.0,1840045040
MansfieldUnited States,Massachusetts,23947.0,1840070235
MansfieldUnited States,New Jersey,8533.0,1840081639
MansfieldUnited States,Louisiana,5604.0,1840015821
BoontonUnited States,New Jersey,8919.0,1840000946
Bandar Seri BegawanBrunei,Brunei and Muara,primary,50000.0,1096465895
AlamedaUnited States,California,77624.0,1840018913
AlamedaSpain,Andalusia,5387.0,1724650098
Pearl CityUnited States,Hawaii,45605.0,1840023251
Puerto VallartaMexico,Jalisco,minor,221200.0,1484408906
ColumbusUnited States,Ohio,admin,1562009.0,1840003760
ColumbusUnited States,Georgia,261445.0,1840014887
ColumbusUnited States,Indiana,59897.0,1840013714
ColumbusUnited States,Mississippi,31084.0,1840014807
ColumbusUnited States,Nebraska,23468.0,1840003345
ColumbusUnited States,Wisconsin,6793.0,1840002708
McKinneyUnited States,Texas,258277.0,1840020657
CarpinteriaUnited States,California,13385.0,1840019187
KunitachiJapan,Tōkyō,75133.0,1392309515
Sierra MadreUnited States,California,10793.0,1840021867
Oak ForestUnited States,Illinois,27173.0,1840008132
BroussardUnited States,Louisiana,12700.0,1840013964
New CarrolltonUnited States,Maryland,12928.0,1840005978
KureJapan,Hiroshima,212159.0,1392991987
Owings MillsUnited States,Maryland,35081.0,1840005684
RedlandsUnited States,California,71513.0,1840020412
RedlandsUnited States,Colorado,8765.0,1840018812
BiddefordUnited States,Maine,21504.0,1840000342
CalexicoUnited States,California,39825.0,1840019379
FernieCanada,British Columbia,5249.0,1124927114
SaratogaUnited States,California,30153.0,1840021572
SaratogaUnited States,New York,5709.0,1840087886
DumbartonUnited Kingdom,West Dunbartonshire,20527.0,1826077098
DumbartonUnited States,Virginia,8714.0,1840006387
OaxacaMexico,Oaxaca,admin,300050.0,1484301467
North MiamiUnited States,Florida,62822.0,1840015154
Ubon RatchathaniThailand,Ubon Ratchathani,admin,79023.0,1764611048
CleburneUnited States,Texas,37468.0,1840019464
LititzUnited States,Pennsylvania,9465.0,1840003719
DamascusSyria,Dimashq,primary,1754000.0,1760685964
DamascusUnited States,Maryland,15250.0,1840005832
DamascusUnited States,Oregon,11161.0,1840018571
Fort MeadeUnited States,Maryland,10873.0,1840073581
Fort MeadeUnited States,Florida,6932.0,1840014134
CalhounUnited States,Georgia,34754.0,1840013596
LilburnUnited States,Georgia,12810.0,1840015613
GuiguintoPhilippines,Bulacan,99730.0,1608949348
WillistonUnited States,North Dakota,29844.0,1840001871
WillistonUnited States,Vermont,9686.0,1840071854
NaraJapan,Nara,admin,352377.0,1392520831
NaraMali,Koulikoro,minor,18459.0,1466925477
MeccaSaudi Arabia,Makkah al Mukarramah,admin,1675368.0,1682169241
MeccaUnited States,California,6635.0,1840019285
East HanoverUnited States,New Jersey,11072.0,1840081722
East HanoverUnited States,Pennsylvania,5935.0,1840152634
GalesburgUnited States,Illinois,33767.0,1840008277
PutrajayaMalaysia,Putrajaya,admin,67964.0,1458000206
Kings MountainUnited States,North Carolina,10982.0,1840014552
FishersUnited States,Indiana,95310.0,1840010496
StuartUnited States,Florida,16237.0,1840015990
FukuyamaJapan,Hiroshima,459576.0,1392551602
FukuyamaJapan,Hokkaidō,6754.0,1392232626
BenbrookUnited States,Texas,23502.0,1840019425
CedarburgUnited States,Wisconsin,11603.0,1840002825
TrussvilleUnited States,Alabama,22635.0,1840015672
MadrasUnited States,Oregon,9340.0,1840019987
OrangevilleCanada,Ontario,30734.0,1124566061
AlvinUnited States,Texas,26723.0,1840019671
Culver CityUnited States,California,39185.0,1840019243
PaceUnited States,Florida,22860.0,1840013919
PaceFrance,Bretagne,11825.0,1250938407
BristolUnited Kingdom,"Bristol, City of",724000.0,1826921049
BristolUnited States,Tennessee,70243.0,1840013301
BristolUnited States,Connecticut,59947.0,1840004772
BristolUnited States,Pennsylvania,53649.0,1840001318
BristolUnited States,Rhode Island,22145.0,1840106238
BristolUnited States,Virginia,16762.0,1840003879
BristolUnited States,Wisconsin,5142.0,1840037916
Cabo San LucasMexico,Baja California Sur,81111.0,1484694325
Saratoga SpringsUnited States,New York,68028.0,1840000369
Saratoga SpringsUnited States,Utah,33282.0,1840021397
PittsfieldUnited States,Massachusetts,55697.0,1840003116
ChamplinUnited States,Minnesota,25268.0,1840006746
MuncyUnited States,Pennsylvania,9245.0,1840000633
GatineauCanada,Quebec,276245.0,1124722129
SenecaUnited States,South Carolina,27439.0,1840015506
NewburyportUnited States,Massachusetts,18289.0,1840000413
ManorUnited States,Pennsylvania,20832.0,1840147751
ManorUnited States,Texas,14642.0,1840020890
MinnetonkaUnited States,Minnesota,54064.0,1840007831
Wesley ChapelUnited States,Florida,58208.0,1840014118
Wesley ChapelUnited States,North Carolina,9295.0,1840017881
Colonial HeightsUnited States,Virginia,17370.0,1840003860
McLeanUnited States,Virginia,47682.0,1840006018
West HartfordUnited States,Connecticut,63063.0,1840035652
Pasay CityPhilippines,Pasay,admin,416522.0,1608448280
BacoorPhilippines,Cavite,600609.0,1608869358
GladstoneAustralia,Queensland,33418.0,1036070755
GladstoneUnited States,Missouri,27489.0,1840008496
GladstoneUnited States,Oregon,12324.0,1840019949
TualatinUnited States,Oregon,27837.0,1840021207
BradfordUnited Kingdom,Bradford,67.0,1826687116
BradfordUnited States,Pennsylvania,11311.0,1840000523
KunaUnited States,Idaho,22292.0,1840020047
EmmettUnited States,Idaho,9889.0,1840020000
San SebastianPuerto Rico,Puerto Rico,8640.0,1630023635
San SebastianPhilippines,Samar,8057.0,1608756540
San RafaelArgentina,Mendoza,minor,107997.0,1032221516
San RafaelPhilippines,Bulacan,94655.0,1608373072
San RafaelUnited States,California,58440.0,1840021513
San RafaelMexico,Veracruz,minor,29631.0,1484480100
San RafaelPhilippines,Iloilo,16532.0,1608423819
San RafaelBolivia,Santa Cruz,1201.0,1068405265
WausauUnited States,Wisconsin,73593.0,1840002163
KamisuJapan,Ibaraki,95471.0,1392634524
BisbeeUnited States,Arizona,5225.0,1840019495
Murrells InletUnited States,South Carolina,9137.0,1840013742
